"","GEOID","county","hhincome","hhincome_log","pct_pov","pct_pov_log","pct_white","pop","review_count","review_count_log","avg_rating","avg_price","n"
"188","13089023440","DeKalb County",82079,11.3155593035164,0.0335781741867786,-3.13319884601154,0.0253934942287513,4765,46,3.85014760171006,"2","1",1
"189","13089023446","DeKalb County",42125,10.6486340282065,0.290933694181326,-1.20086532361146,0.0238846327174403,2219,25,3.25809653802148,"2","1",1
"190","13089023448","DeKalb County",80291,11.2935373531574,0.0766283524904215,-2.44612812103282,0.0399106002554278,3132,38,3.66356164612965,"1","1",1
"191","13089023501","DeKalb County",69904,11.1550211942903,0.143712574850299,-1.87267081753371,0.071001300390117,3845,44,3.80666248977032,"2","1",1
"192","13089023507","DeKalb County",65063,11.0832649956217,0.178854875283447,-1.66677641451777,0.0238095238095238,3528,31,3.30411606032277,"2","1",3
"193","13089023702","DeKalb County",52177,10.862588700709,0.160396716826265,-1.76962593222404,0.221994535519126,2928,17.5,2.53758690761691,"5","2",2
"194","13121000100","Fulton County",141410,11.8594894651582,0.0947799750579013,-2.25589260304464,0.744790739091719,5615,40,3.61924842044718,"4","2",2
"195","13121000201","Fulton County",139883,11.8486331236619,0.0128141941843273,-3.78037238478264,0.792508624938393,2029,63,4.15888308335967,"4","2",1
"196","13121000202","Fulton County",176332,12.0801805703029,0.0158811475409836,-3.65424046949075,0.852963240810203,3999,26,3.29583686600433,"4","NaN",1
"197","13121000400","Fulton County",156528,11.96105407099,0.0296752519596865,-3.22702766199912,0.773228346456693,1905,25,3.0345319066765,"4","1",6
"198","13121000501","Fulton County",108940,11.5986443403728,0.138090646094503,-1.90993071909193,0.364857405703772,5435,26.8333333333333,2.1886502903705,"4","1",6
"199","13121000601","Fulton County",78140,11.2663853358496,0.25809199318569,-1.31642509921532,0.450505939287286,4546,347.833333333333,4.67709488342066,"4","1",6
"200","13121000602","Fulton County",73340,11.2029977835711,0.180753138075314,-1.65677515770616,0.367364016736402,2390,149,5.01063529409626,"4","1",1
"201","13121000700","Fulton County",147045,11.8985619454442,0.0806100217864924,-2.40119045630572,0.36884154460719,3004,6,1.94591014905531,"4","2",1
"202","13121001001","Fulton County",102591,11.53860295826,0.208854427213607,-1.51934848610682,0.407918781725888,4925,32.6666666666667,2.86594192244657,"3","2",6
"203","13121001002","Fulton County",55985,10.9330176800168,0.299926308032424,-1.17142072578631,0.457679826933478,7396,100,2.99573227355399,"2","1",2
"204","13121001101","Fulton County",126339,11.7468031982619,0.0812660393498717,-2.3939765282687,0.719703450242372,3507,33.5,2.60628360373343,"3","1",4
"205","13121001102","Fulton County",119985,11.6952053542294,0.0565104166666667,-2.71039670198333,0.700260416666667,3840,155,5.04985600724954,"4","1",1
"206","13121001203","Fulton County",76330,11.2429523262992,0.100821508588499,-2.19983440267314,0.617625093353249,2678,256,5.54907608489522,"4","1",1
"207","13121001205","Fulton County",110391,11.6118744707551,0.0998471726948548,-2.20866521835389,0.659195109526235,1963,48.8,3.66316252141124,"4","2",5
"208","13121001206","Fulton County",121361,11.7066072493348,0.165140240412135,-1.74216825220352,0.671150543789353,3494,289,4.50465396021265,"4","2",7
"209","13121001302","Fulton County",126635,11.7491431757717,0.137535816618911,-1.91368430814438,0.640459770114942,2175,107.636363636364,3.93152042057189,"4","1",11
"210","13121001400","Fulton County",100518,11.5181915746427,0.0631214872460009,-2.61563301224549,0.853869433635971,2313,305.5,4.61172700556078,"3","1",2
"211","13121001502","Fulton County",95500,11.4669862330288,0.10549843540456,-2.15849829539291,0.678587393831024,2237,141,4.95582705760126,"4","1",1
"212","13121001600","Fulton County",126477,11.7478948150704,0.00578273440726972,-4.14883869547925,0.722015695993391,2421,139.666666666667,4.25085403702052,"4","1",6
"213","13121001701","Fulton County",81500,11.3084809910885,0.30578093306288,-1.152706555605,0.547160243407708,1972,12,2.56494935746154,"4","NaN",1
"214","13121001902","Fulton County",76544,11.2457516531498,0.144684605205117,-1.86636704021974,0.328187031318924,2267,21.5,2.77246787969486,"3","1",6
"215","13121002100","Fulton County",80837,11.3003137585654,0.219428177747158,-1.47216524945369,0.297278677230451,2903,26,3.13926071208292,"2","1",2
"216","13121002600","Fulton County",25938,10.1638498143329,0.298026998961578,-1.17756784088422,0.0649087221095335,986,5,1.497866136777,"4","2",2
"217","13121002802","Fulton County",16620,9.71896357218697,0.391442155309033,-0.912691827434054,0.238073807380738,2222,35.3333333333333,2.62160133444282,"5","2",3
"218","13121002900","Fulton County",104776,11.5596754541592,0.0382585751978892,-3.03118174267965,0.576374745417515,2455,126,4.50534554588669,"4","1",4
"219","13121003000","Fulton County",160375,11.9853324538322,0.0530432657052066,-2.76393403107494,0.724662162162162,4144,157,4.75447035194715,"4","2",4
"220","13121003100","Fulton County",140413,11.852414574821,0.0835407038748667,-2.36935860185846,0.449485997873095,2821,169,4.61167765452684,"4","2",2
"221","13121003500","Fulton County",53420,10.8861276649518,0.433381088825215,-0.813325633081119,0.201217656012177,3285,79.4,3.34317092973436,"3","1",5
"222","13121003600","Fulton County",79114,11.278771521136,0.147540983606557,-1.84806964119111,0.228483606557377,976,30,3.43398720448515,"4","1",1
"223","13121004100","Fulton County",72354,11.1894642171412,0.2,-1.56064774826467,0.259125964010283,1945,36.5,3.61708858987492,"2","1",2
"224","13121004200","Fulton County",26524,10.1861822084769,0.276456876456876,-1.25016727263151,0.0868965517241379,2175,57,4.04212705315366,"3","1",2
"225","13121004900","Fulton County",92380,11.4337740266648,0.19589552238806,-1.58038641172172,0.425373134328358,3216,28.3333333333333,2.60100888121074,"4","2",3
"226","13121005000","Fulton County",96773,11.480226638007,0.0582285401858939,-2.6848923238711,0.575389490361764,3787,137.666666666667,4.64067680044732,"3","2",3
"227","13121005200","Fulton County",152723,11.936446577878,0.110861576153532,-2.11310938698258,0.612954500298033,5033,93.3333333333333,4.43118103125981,"3","1",3
"228","13121005300","Fulton County",141719,11.8616720624668,0.0645004849660524,-2.59694964400637,0.615067829457364,4128,63,3.48817403522387,"4","2",2
"229","13121005504","Fulton County",42019,10.646115135187,0.265514532600157,-1.28911490187057,0.11311861743912,1273,44,3.80666248977032,"4","1",1
"230","13121005800","Fulton County",57813,10.9651418993852,0.188452285485164,-1.61720658313929,0.305533279871692,1247,6,1.64721414086977,"4","NaN",3
"231","13121006200","Fulton County",62000,11.0350509413439,0.144878706199461,-1.86511300905629,0.143530997304582,1484,30.5,3.09310431195025,"4","2",2
"232","13121006300","Fulton County",44198,10.6966610471632,0.284518828451883,-1.22241234431147,0.0669456066945607,1673,1,0.693147180559945,"1","NaN",1
"233","13121006500","Fulton County",64405,11.0731018042256,0.205487804878049,-1.53485096093265,0.228963414634146,3280,8,2.19722457733622,"5","NaN",1
"234","13121006601","Fulton County",64444,11.0737070700567,0.265138154027043,-1.29048192918513,0.262295081967213,1708,49,3.91202300542815,"5","2",1
"235","13121007002","Fulton County",58750,10.9812166302878,0.166175024582104,-1.73627732023675,0.0311373320222878,3051,19,2.99573227355399,"4","2",1
"236","13121007500","Fulton County",22981,10.0428581139839,0.317984651317985,-1.11478846645514,0.0899768441945088,3023,9,2.30258509299405,"2","1",1
"237","13121007703","Fulton County",59464,10.9932945212425,0.187991609858416,-1.61953062363787,0,3814,46.5,3.81182097325579,"2","2",2
"238","13121007808","Fulton County",14971,9.61453801051738,0.655661594015992,-0.406973854670089,0.0038689708537529,3877,16,2.83321334405622,"1","1",1
"239","13121008000","Fulton County",46824,10.754364713862,0.112627986348123,-2.09860000789164,0.0871822413175797,5586,40,3.71357206670431,"4","1",1
"240","13121008104","Fulton County",61667,11.029666368922,0.375818011841695,-0.952389492607841,0.0552913198573127,3364,12.5,2.47082121130465,"2","1",2
"241","13121008802","Fulton County",164310,12.0095710251624,0.0474063895568533,-2.85759966553033,0.65613191343181,2911,31,3.46573590279973,"2","1",1
"242","13121008903","Fulton County",97098,11.483579040175,0.161240310077519,-1.76468738692965,0.33984496124031,3225,5,1.79175946922805,"4","NaN",1
"243","13121008905","Fulton County",119210,11.6887258047739,0.0340996168582375,-3.1213041845889,0.572030651340996,5220,48.5714285714286,3.47193897465721,"4","1",7
"244","13121008909","Fulton County",133353,11.8008300126726,0.0152582159624413,-3.67860379153573,0.729460093896714,1704,53,3.98898404656427,"2","1",1
"245","13121009001","Fulton County",85322,11.3543048096715,0.0625296068214116,-2.62376043053132,0.596399810516343,2111,180.333333333333,3.68273992560593,"2","2",3
"246","13121009104","Fulton County",107212,11.5826567304439,0.115398105927745,-2.07626175514185,0.779024903542617,2851,1.5,0.895879734614027,"4","NaN",2
"247","13121009105","Fulton County",250001,12.4292601958764,0.00525394045534151,-4.1829174187916,0.947460595446585,1142,41,3.73766961828337,"3","1",1
"248","13121009106","Fulton County",100073,11.5137551207107,0.155245346869712,-1.80032395877258,0.411811023622047,2540,118,4.19011366817154,"5","2",2
"249","13121009202","Fulton County",104257,11.554710195911,0.0338591766063871,-3.1267713093928,0.605232781839169,2599,13,2.63905732961526,"4","NaN",1
"250","13121009203","Fulton County",68598,11.1361644249904,0.161456272259596,-1.76342701713434,0.388998812821527,2527,79,4.38202663467388,"2","1",1
"251","13121009301","Fulton County",153188,11.9394864813731,0.0163532297628782,-3.63616443985983,0.82420278004906,3669,95,4.53737485883492,"3","2",2
"252","13121009405","Fulton County",75991,11.2385017770766,0.119778699861687,-2.04192458785681,0.283540802213001,3615,85,4.45434729625351,"2","1",1
"253","13121009406","Fulton County",83220,11.3293631387401,0.126462395543175,-1.9917061928378,0.252367688022284,1795,23.6666666666667,2.32074782142207,"3","1",3
"254","13121009409","Fulton County",90313,11.4111474135067,0.245438493231313,-1.36477362931164,0.362688296639629,1726,42,3.76120011569356,"4","1",1
"255","13121009503","Fulton County",44566,10.7049508765795,0.272053872053872,-1.26565719063698,0.555234239444766,1729,43,3.78418963391826,"3","1",1
"256","13121009504","Fulton County",105588,11.567394710681,0.103298611111111,-2.17772836953072,0.646701388888889,3456,78,4.36944785246702,"4","2",1
"257","13121009601","Fulton County",101801,11.5308734322709,0.0849214309595453,-2.35470577210106,0.533935138749582,2991,100,4.61512051684126,"3","1",1
"258","13121009604","Fulton County",74338,11.2165120517282,0.0913098236775819,-2.28957189634268,0.70875314861461,3176,63,4.15888308335967,"2","1",1
"259","13121009605","Fulton County",102757,11.5402195687948,0.101580135440181,-2.19301224272627,0.653122648607976,2658,88,4.48806793665127,"4","2",2
"260","13121009606","Fulton County",224844,12.3232065816782,0.0120160213618158,-3.81598484694571,0.778371161548732,1498,67.625,3.71762556766986,"4","2",8
"261","13121009607","Fulton County",118036,11.6788296579921,0.0989081567116249,-2.21725035091496,0.55534941249227,4851,7.5,2.12424762102468,"4","NaN",2
"262","13121009802","Fulton County",238869,12.383712426562,0.0209042294603792,-3.47686222870464,0.814049586776859,4114,7,2.07944154167984,"2","2",1
"263","13121009803","Fulton County",81827,11.3124847430621,0.0669887278582931,-2.56409625929547,0.772769953051643,3195,35,3.37660866491562,"2","2",3
"264","13121009900","Fulton County",141930,11.863159712079,0.0170558375634518,-3.60985249056024,0.848527918781726,4925,46.6666666666667,3.35178330061512,"3","1",3
"265","13121010003","Fulton County",145673,11.8891883072702,0.0553534303534304,-2.72794534827074,0.814757481940145,3876,55.5,3.5740838564604,"5","2",4
"266","13121010006","Fulton County",94655,11.4580996226864,0.189122978931896,-1.61383266054909,0.616609505144537,4082,13.75,2.21025357762097,"3","2",4
"267","13121010115","Fulton County",185500,12.1308640679324,0.0275124188001528,-3.28308323282572,0.678682842287695,2885,3,1.38629436111989,"2","NaN",1
"268","13121010121","Fulton County",119167,11.6883650619754,0.116991643454039,-2.06363399426293,0.632709908475925,2513,143.5,4.66954266393337,"4","2",2
"269","13121010125","Fulton County",90262,11.4105826138017,0.0626338329764454,-2.62232444674519,0.42237687366167,3736,76.5,4.32411072691132,"2","1",2
"270","13121010129","Fulton County",101348,11.5264140831508,0.106053384175405,-2.15370498533052,0.716674517192652,4246,196,5.28320372873799,"4","1",1
"271","13121010130","Fulton County",99821,11.5112340353093,0.0101105102280743,-3.90651270366094,0.401363743240066,4253,2,1.09861228866811,"4","1",2
"272","13121010132","Fulton County",101742,11.5302937591313,0.058433734939759,-2.68188937506354,0.543311726576311,3394,151,4.72467863622334,"4","2",2
"273","13121010133","Fulton County",101403,11.5269565670498,0.115634321810844,-2.07437979945233,0.532725039480611,5699,62.2,3.44615162109678,"4","2",5
"274","13121010211","Fulton County",225268,12.3250904740715,0.0469919185872493,-2.86484580037027,0.797626112759644,3370,45,3.8286413964891,"4","2",1
"275","13121010212","Fulton County",90893,11.4175482829213,0.159570901776735,-1.77448414005675,0.497485752598056,5966,82,3.23136804930855,"4","2",4
"276","13121010214","Fulton County",54674,10.9093264410519,0.370094386487829,-0.967335671609988,0.333005410723069,2033,63,4.15888308335967,"2","1",1
"277","13121010220","Fulton County",137125,11.8287211210808,0.0412234042553191,-2.97155873701992,0.717641843971631,4512,109.6,4.568306248763,"3","1",5
"278","13121010221","Fulton County",115134,11.6539387979425,0.0596590909090909,-2.66414206453009,0.74283027738599,2127,155,5.03787938673829,"4","2",2
"279","13121010223","Fulton County",223691,12.3180656177409,0.0121662723893207,-3.80918340709457,0.809395065900642,2959,56.5,3.99714749320799,"2","2",2
"280","13121010312","Fulton County",112115,11.6273695993611,0.013488880787459,-3.75122812778705,0.016769959897922,2743,46,3.8481063196732,"2","1",2
"281","13121010315","Fulton County",90809,11.4166237938007,0.0651123713505566,-2.58877000208033,0,4761,29,3.40119738166216,"2","1",1
"282","13121010401","Fulton County",58287,10.9733059130386,0.101279548904793,-2.19570978507041,0.157381313678734,4613,39.5,3.69199472898925,"3","1",2
"283","13121010508","Fulton County",58458,10.9762348750092,0.160508637236084,-1.7689693252655,0.0498806682577566,4190,33,3.52636052461616,"2","1",1
"284","13121010522","Fulton County",53062,10.8794047611868,0.199893484821587,-1.56115509207708,0.0512048192771084,5644,39,3.68887945411394,"2","1",1
"285","13121010525","Fulton County",38196,10.5507478503236,0.230248306997743,-1.42608227799218,0,2658,51,3.95124371858143,"2","1",1
"286","13121010528","Fulton County",48944,10.7986363606569,0.151157065484983,-1.82537582753051,0.0539298669891173,4135,30,3.43398720448515,"2","1",1
"287","13121010534","Fulton County",93627,11.4471808835009,0.0722112953076707,-2.49846257385816,0.312728294464737,3559,27.5,3.31402068808977,"2","1",2
"288","13121010537","Fulton County",66212,11.1007680130009,0.273635307781649,-1.26006599354861,0.00394889663182346,4305,14,2.70805020110221,"2","1",1
"289","13121010540","Fulton County",110616,11.6139104218174,0.00471539238800943,-4.21886123180042,0.0520377231391041,5938,94,4.55387689160054,"2","2",1
"290","13121010603","Fulton County",46802,10.7538948592947,0.136649514008005,-1.91970979752254,0.00686106346483705,3498,1,0.693147180559945,"1","NaN",1
"291","13121010604","Fulton County",29432,10.290177505318,0.401089547156963,-0.888944211923182,0.0163432073544433,2937,1,0.693147180559945,"5","2",1
"292","13121010801","Fulton County",64605,11.0762018609593,0.18510749868904,-1.6342045969864,0.362873623492396,1907,52,3.66092485689418,"2","1",2
"293","13121010802","Fulton County",59882,11.0002982192576,0.157377749306,-1.78750204908031,0.245355541319667,4683,106.333333333333,4.50681375569282,"4","1",3
"294","13121011000","Fulton County",47933,10.7777680842532,0.198432490203064,-1.56814007816883,0.153415061295972,2855,27.5,3.32319525742386,"2","1",2
"295","13121011100","Fulton County",78772,11.2744398233567,0.116712981341802,-2.0658307395885,0.343117810392701,2521,416,6.0330862217988,"4","2",1
"296","13121011202","Fulton County",56790,10.9472916047092,0.246743849493488,-1.35967638569511,0.210475732820759,4162,128.5,3.32189486657384,"3","2",2
"297","13121011306","Fulton County",56262,10.9379523547138,0.19773429454171,-1.57149544597808,0.000686577411603158,2913,61.6666666666667,3.04742521368735,"3","2",3
"298","13121011307","Fulton County",42976,10.6686297602672,0.377715877437326,-0.94748248224897,0.0356545961002786,5385,81,4.40671924726425,"1","1",1
"299","13121011416","Fulton County",151397,11.9277268540554,0.0424688561721404,-2.9475355011754,0.809032983508246,5336,68,4.23316043052124,"4","2",2
"300","13121011419","Fulton County",155972,11.957495894959,0.0456273764258555,-2.88907981714573,0.826304873833391,5786,53,3.94650683697354,"3","1",3
"301","13121011421","Fulton County",78715,11.2737160459692,0.179266402617531,-1.66459971872931,0.322678843226788,5913,76.6666666666667,3.90614481235754,"3","1",3
"302","13121011422","Fulton County",118472,11.6825163292854,0.0375529981829194,-3.04591043870996,0.723900688004786,3343,225.5,4.69214683954981,"4","2",2
"303","13121011429","Fulton County",146333,11.8937084604329,0.111450965398585,-2.10824467462701,0.460611677479147,5395,25,3.25809653802148,"2","1",1
"304","13121011432","Fulton County",79269,11.2807285554026,0.155544651619235,-1.7985143222505,0.443031784841076,4090,38,3.66356164612965,"2","1",1
"305","13121011433","Fulton County",174063,12.0672300304442,0.0405232929164008,-2.98532080317268,0.75654116145501,3134,60,3.74358684710687,"4","1",2
"306","13121011434","Fulton County",90804,11.4165687377261,0.0177171071739762,-3.58570546890936,0.524033149171271,3620,56,4.04305126783455,"4","1",1
"307","13121011435","Fulton County",109644,11.6050852328888,0.0943396226415094,-2.26010409801788,0.70865704772475,3604,30,3.43398720448515,"2","1",1
"308","13121011437","Fulton County",102167,11.5344618825008,0.124548011249498,-2.00583418267284,0.664397276732078,2497,29.3333333333333,3.03039715747775,"4","1",6
"309","13121011439","Fulton County",124509,11.7322135936849,0.0699578268419747,-2.52625594778362,0.850905482510543,4031,33,2.83786223194071,"4","2",3
"310","13121011441","Fulton County",138553,11.8390803748321,0.0225733634311512,-3.42426039725936,0.746175068974166,3987,60,4.07134693839312,"3","2",3
"311","13121011445","Fulton County",123836,11.7267941372623,0.00207641196013289,-4.41650115376339,0.801640566741238,2682,220,4.80296939281887,"5","2",4
"312","13121011505","Fulton County",205694,12.2341935212468,0.0196304849884527,-3.51895154937494,0.759122401847575,4330,31,3.46132194573794,"2","1",2
"313","13121011507","Fulton County",250001,12.4292601958764,0.0487065951992543,-2.83520320412794,0.753903518993242,4291,20,3.04452243772342,"4","NaN",1
"314","13121011511","Fulton County",250001,12.4292601958764,0.00511291009799744,-4.19220592706549,0.763490725126476,2372,13.5,1.99449202328214,"4","2",2
"315","13121011513","Fulton County",185038,12.1283705298661,0.0692615912993703,-2.53500161446743,0.719519175729823,3494,16,2.56198198970163,"4","2",2
"316","13121011515","Fulton County",250001,12.4292601958764,0.0132423756019262,-3.76177813182988,0.726725521669342,2492,41,3.73766961828337,"4","2",1
"317","13121011612","Fulton County",208750,12.2489405457573,0.0308406113537118,-3.19807831631408,0.627280152463926,3673,9,2.30258509299405,"2","1",1
"318","13121011618","Fulton County",157708,11.9685639072112,0.166265060240964,-1.73576639276457,0.515604681404421,4614,68,4.23410650459726,"2","1",1
"319","13121011627","Fulton County",101136,11.5243202965841,0.0255880072370121,-3.33574657324423,0.508141638666322,3869,55.75,3.39911154387914,"4","1",4
"320","13121011628","Fulton County",147621,11.9024711961962,0.0528890247630694,-2.766383617574,0.506075334143378,3292,89,4.01666690266271,"4","1",4
"321","13121011629","Fulton County",197455,12.193316632429,0.0201084500677813,-3.5029494134766,0.434569004019652,4478,71,4.04289735064078,"4","2",2
"322","13121011631","Fulton County",114333,11.6469579820109,0.0057479957646347,-4.15104217484692,0.516114457831325,6640,36,3.50136939180611,"3","1",3
"323","13121011632","Fulton County",149777,11.9169695639229,0.00622171945701357,-4.12140422746617,0.288744343891403,3536,42,3.67622055012179,"4","2",2
"324","13121011634","Fulton County",94833,11.4599781719017,0.0571303968600087,-2.70111832923592,0.474487570867859,2293,38.4,2.70104785185066,"4","2",5
"325","13121011635","Fulton County",182230,12.113079778681,0.0203153426318981,-3.49610133713412,0.210430563978169,3298,168,5.12989871492307,"4","1",1
"326","13121011636","Fulton County",97574,11.4884688245362,0.0382775119617225,-3.03078941759929,0.238195173137461,1906,26,3.29583686600433,"4","NaN",1
"327","13121011637","Fulton County",193750,12.1743755587869,0.0313883299798793,-3.18475632243176,0.711468812877264,2485,273.5,5.41216395955443,"4","2",2
"328","13121011639","Fulton County",121211,11.705370604935,0.0271084337349398,-3.29391101081111,0.56582215598609,2013,32,3.49650756146648,"4","1",1
"329","13121011640","Fulton County",97354,11.4862118114518,0.110401459854015,-2.11692362114758,0.636742081447964,5525,100.6,3.38270413612764,"4","2",5
"330","13121011642","Fulton County",127266,11.7541132357422,0.0395387149917628,-3.00500079405906,0.556356487549148,3052,35.5,3.54503841788805,"4","1",2
"331","13121011643","Fulton County",89629,11.4035457721186,0.109146474568871,-2.12740166405077,0.189696572800699,4581,68.5,4.24130087332331,"3","2",2
"332","13121011645","Fulton County",149185,11.9130094541259,0,-4.60517018598809,0.423545331529093,3695,9,2.21540839942166,"5","NaN",2
"333","13121011646","Fulton County",99643,11.5094494305566,0.0502524645347439,-2.80921180230699,0.372204856936764,4159,27.5,3.23531526925378,"4","2",4
"334","13121011647","Fulton County",91083,11.419636241657,0.0735663255454721,-2.482114644519,0.750188394875659,5308,11,1.95073415992482,"4","1",3
"335","13121011649","Fulton County",169000,12.0377131637523,0.0850120125669932,-2.35375194730187,0.351690999815191,5411,65.5,3.95050352599621,"4","1",2
"336","13121011650","Fulton County",201118,12.2116968002804,0.0243704305442729,-3.37055866145248,0.31336311941511,4924,61,4.12713438504509,"2","1",1
"337","13121011651","Fulton County",141413,11.8595106783401,0.00551378446115288,-4.16602633019336,0.489724310776942,1995,20.6666666666667,1.96203467715005,"4","1",3
"338","13121011652","Fulton County",137500,11.831451920717,0.0452127659574468,-2.89656108509221,0.387491727332892,3022,4,1.58902691517397,"4","NaN",2
"339","13121011654","Fulton County",115682,11.6586867664524,0.0754716981132075,-2.45956997405718,0.679755671902269,2292,109,4.24975735693582,"5","2",4
"340","13121011655","Fulton County",188681,12.1478660354656,0.0672394471423235,-2.56084497910767,0.860291370937617,2677,149,3.97566448729522,"4","2",3
"341","13121011657","Fulton County",191897,12.1647661586625,0.0252572497661366,-3.345084103746,0.496102276270658,3207,27,3.3322045101752,"5","NaN",1
"342","13121011658","Fulton County",152985,11.938160520102,0.176455948232952,-1.67956027030275,0.412698412698413,4032,52,3.97029191355212,"4","NaN",1
"343","13121011659","Fulton County",176833,12.083017612284,0,-4.60517018598809,0.46876197776926,2609,109,4.70048036579242,"4","2",1
"344","13121011660","Fulton County",115615,11.6581074748147,0.0751806287834407,-2.46298123269416,0.464563862928349,5136,51.75,3.62425153032594,"4","2",4
"345","13121011901","Fulton County",55000,10.9152702658695,0.2708192281652,-1.27004413280309,0.316101238556812,1857,28.5294117647059,2.71614684065352,"4","2",17
"346","13121012300","Fulton County",49855,10.817074632836,0.106025221858944,-2.15394768169172,0.307586206896552,2175,40,3.71357206670431,"4","NaN",1
"347","13135050105","Gwinnett County",77391,11.256754979391,0.121268272596253,-2.0305121674196,0.501637331150225,4886,67.5,3.69261546153329,"4","1",2
"348","13135050113","Gwinnett County",72610,11.1929956449683,0.0573428656538576,-2.69795831115231,0.409225749035894,6742,64.5,3.97053762695172,"3","1",4
"349","13135050114","Gwinnett County",80291,11.2935373531574,0.0561638996820911,-2.7156202868041,0.585357268567406,2841,51.5,3.95050352599621,"2","1",2
"350","13135050115","Gwinnett County",71758,11.1811939732391,0.096081588835212,-2.24354677494925,0.498265278889779,3747,16.5,2.28217409573392,"2","1",2
"351","13135050117","Gwinnett County",125250,11.7381468560794,0.0106327800829876,-3.88087420174466,0.591545643153527,3856,30,3.43398720448515,"2","1",1
"352","13135050118","Gwinnett County",107208,11.5826194239712,0.173560421735604,-1.69521139192271,0.557988645579886,2466,170,5.14166355650266,"4","2",1
"353","13135050120","Gwinnett County",128750,11.7657054854127,0.0518707482993197,-2.78270777480865,0.715136054421769,2352,30.5,3.20836614125616,"2","2",2
"354","13135050205","Gwinnett County",97041,11.4829918925111,0.0376869391824526,-3.04309773026973,0.315747561218395,5023,148.333333333333,4.4464855542386,"3","1",3
"355","13135050215","Gwinnett County",75466,11.2315700039076,0.184430027803522,-1.63768293487425,0.213469261662033,3237,170.2,4.76947017392626,"4","1",10
"356","13135050218","Gwinnett County",74146,11.2139262613525,0.231981009926629,-1.41889602728206,0.377859300820026,4634,93,4.54329478227,"4","1",1
"357","13135050219","Gwinnett County",94677,11.4583319941438,0.0947538710422926,-2.25614176580503,0.410608139003201,4374,65.3333333333333,3.96868493310576,"4","2",3
"358","13135050221","Gwinnett County",85642,11.3580478543261,0.107485604606526,-2.14143946689039,0.14179462571977,4168,1,0.693147180559945,"4","NaN",1
"359","13135050222","Gwinnett County",87276,11.3769453624155,0.17427135678392,-1.69134584264126,0.306331658291457,4975,211.4,5.03949991249587,"4","2",5
"360","13135050223","Gwinnett County",72262,11.1881920578944,0.202984234234234,-1.54653713369181,0.497043918918919,7104,51,3.95124371858143,"5","1",1
"361","13135050224","Gwinnett County",140524,11.8532047313629,0.0621133382826033,-2.62951625481628,0.503809289751782,4069,66,4.05939456522536,"3","1",5
"362","13135050225","Gwinnett County",70964,11.1700688917738,0.184627369514412,-1.63666847413311,0.457731958762887,3880,71,4.27666611901606,"1","1",1
"363","13135050227","Gwinnett County",102143,11.5342269683901,0.149308380797396,-1.83691345329685,0.610659072416599,2458,53.5,3.87930897612209,"4","1",4
"364","13135050228","Gwinnett County",72686,11.1940416413752,0.0712793127466914,-2.50986375056799,0.250231053604436,4328,14,2.70805020110221,"4","NaN",1
"365","13135050229","Gwinnett County",47102,10.7602830246244,0.139248704663212,-1.90214120572054,0.105569948186528,3088,82.7777777777778,3.86514624355179,"4","2",9
"366","13135050230","Gwinnett County",62017,11.0353250531026,0.0648865153538051,-2.59178143999697,0.124966622162884,3745,154.5,3.21324422872885,"4","1",2
"367","13135050231","Gwinnett County",74913,11.2242161984686,0.0605400696864112,-2.6515743662755,0.297473867595819,4592,37.5,3.44173129320655,"2","1",2
"368","13135050232","Gwinnett County",167895,12.031153622253,0.0251798561151079,-3.34728162964391,0.415770609318996,2232,63,4.15888308335967,"4","2",1
"369","13135050233","Gwinnett County",121797,11.7101931038709,0.00362976406533575,-4.29549934337687,0.348094373865699,2755,31,3.46573590279973,"2","1",1
"370","13135050234","Gwinnett County",144511,11.8811801046952,0.0143036386449184,-3.71712920137131,0.536260978670013,3985,58,3.90334818626059,"4","2",2
"371","13135050236","Gwinnett County",72773,11.195237690432,0.100250626566416,-2.20499908152924,0.203007518796992,1995,37,3.63758615972639,"4","NaN",1
"372","13135050241","Gwinnett County",119821,11.6938376957974,0.0327435965143913,-3.15253588395593,0.469500924214418,3787,95,3.55647346760724,"4","2",3
"373","13135050242","Gwinnett County",117426,11.6736487833228,0.0457705677867903,-2.88650900776841,0.582850521436848,3452,12,2.56494935746154,"2","NaN",1
"374","13135050244","Gwinnett County",170694,12.0476863414312,0.0572655690765927,-2.69910677686199,0.48067287043665,2794,55,4.02391467872892,"2","2",2
"375","13135050306","Gwinnett County",53661,10.8906280973804,0.176868905742145,-1.67734794678222,0.288900833109379,3721,97,3.92153200834603,"3","1",2
"376","13135050308","Gwinnett County",180054,12.101067622233,0.0230966638152267,-3.40832279275965,0.674365554605076,3507,67.5,4.11635300493049,"3","2",2
"377","13135050311","Gwinnett County",127604,11.7567653617426,0.0427030596522122,-2.94308176720338,0.40887342322749,4598,69.5,3.45697833117033,"3","1",4
"378","13135050317","Gwinnett County",40237,10.6027907459074,0.161436330718165,-1.76354333076304,0.182119205298013,3322,115,4.75359019110636,"1","1",1
"379","13135050321","Gwinnett County",172000,12.0553078936404,0.0199255121042831,-3.50904391475944,0.841899441340782,5370,44,3.80666248977032,"4","1",1
"380","13135050323","Gwinnett County",155286,11.9530882522049,0.0134073046694406,-3.75470713997124,0.706765181251443,4331,38,3.66356164612965,"4","2",1
